	x		sin(x)		sin'(x)
  1.288701.2f	      0.96	      0.28
  1.288801.2f	      0.96	      0.28
  1.288901.2f	      0.96	      0.28
  1.289001.2f	      0.96	      0.28
  1.289101.2f	      0.96	      0.28
  1.289201.2f	      0.96	      0.28
  1.289302.2f	      0.96	      0.28
  1.289402.2f	      0.96	      0.28
  1.289502.2f	      0.96	      0.28
  1.289602.2f	      0.96	      0.28
  1.289702.2f	      0.96	      0.28
  1.289802.2f	      0.96	      0.28
  1.289902.2f	      0.96	      0.28
  1.290002.2f	      0.96	      0.28
  1.290102.2f	      0.96	      0.28
  1.290202.2f	      0.96	      0.28
  1.290302.2f	      0.96	      0.28
  1.290402.2f	      0.96	      0.28
  1.290502.2f	      0.96	      0.28
  1.290602.2f	      0.96	      0.28
  1.290702.2f	      0.96	      0.28
  1.290802.2f	      0.96	      0.28
  1.290902.2f	      0.96	      0.28
  1.291002.2f	      0.96	      0.28
  1.291102.2f	      0.96	      0.28
  1.291202.2f	      0.96	      0.28
  1.291302.2f	      0.96	      0.28
  1.291402.2f	      0.96	      0.28
  1.291502.2f	      0.96	      0.28
  1.291602.2f	      0.96	      0.28
  1.291702.2f	      0.96	      0.28
  1.291802.2f	      0.96	      0.28
  1.291902.2f	      0.96	      0.28
  1.292002.2f	      0.96	      0.28
  1.292102.2f	      0.96	      0.28
  1.292202.2f	      0.96	      0.28
  1.292302.2f	      0.96	      0.27
  1.292402.2f	      0.96	      0.27
  1.292502.2f	      0.96	      0.27
  1.292602.2f	      0.96	      0.27
  1.292702.2f	      0.96	      0.27
  1.292802.2f	      0.96	      0.27
  1.292902.2f	      0.96	      0.27
  1.293002.2f	      0.96	      0.27
  1.293102.2f	      0.96	      0.27
  1.293202.2f	      0.96	      0.27
  1.293302.2f	      0.96	      0.27
  1.293402.2f	      0.96	      0.27
  1.293502.2f	      0.96	      0.27
  1.293602.2f	      0.96	      0.27
  1.293702.2f	      0.96	      0.27
  1.293802.2f	      0.96	      0.27
  1.293902.2f	      0.96	      0.27
  1.294002.2f	      0.96	      0.27
  1.294102.2f	      0.96	      0.27
  1.294202.2f	      0.96	      0.27
  1.294302.2f	      0.96	      0.27
  1.294402.2f	      0.96	      0.27
  1.294502.2f	      0.96	      0.27
  1.294602.2f	      0.96	      0.27
  1.294702.2f	      0.96	      0.27
  1.294802.2f	      0.96	      0.27
  1.294902.2f	      0.96	      0.27
  1.295002.2f	      0.96	      0.27
  1.295102.2f	      0.96	      0.27
  1.295202.2f	      0.96	      0.27
  1.295303.2f	      0.96	      0.27
  1.295403.2f	      0.96	      0.27
  1.295503.2f	      0.96	      0.27
  1.295603.2f	      0.96	      0.27
  1.295703.2f	      0.96	      0.27
  1.295803.2f	      0.96	      0.27
  1.295903.2f	      0.96	      0.27
  1.296003.2f	      0.96	      0.27
  1.296103.2f	      0.96	      0.27
  1.296203.2f	      0.96	      0.27
  1.296303.2f	      0.96	      0.27
  1.296403.2f	      0.96	      0.27
  1.296503.2f	      0.96	      0.27
  1.296603.2f	      0.96	      0.27
  1.296703.2f	      0.96	      0.27
  1.296803.2f	      0.96	      0.27
  1.296903.2f	      0.96	      0.27
  1.297003.2f	      0.96	      0.27
  1.297103.2f	      0.96	      0.27
  1.297203.2f	      0.96	      0.27
  1.297303.2f	      0.96	      0.27
  1.297403.2f	      0.96	      0.27
  1.297503.2f	      0.96	      0.27
  1.297603.2f	      0.96	      0.27
  1.297703.2f	      0.96	      0.27
  1.297803.2f	      0.96	      0.27
  1.297903.2f	      0.96	      0.27
  1.298003.2f	      0.96	      0.27
  1.298103.2f	      0.96	      0.27
  1.298203.2f	      0.96	      0.27
  1.298303.2f	      0.96	      0.27
  1.298403.2f	      0.96	      0.27
  1.298503.2f	      0.96	      0.27
  1.298603.2f	      0.96	      0.27
  1.298703.2f	      0.96	      0.27
  1.298803.2f	      0.96	      0.27
  1.298903.2f	      0.96	      0.27
  1.299003.2f	      0.96	      0.27
  1.299103.2f	      0.96	      0.27
  1.299203.2f	      0.96	      0.27
  1.299303.2f	      0.96	      0.27
  1.299403.2f	      0.96	      0.27
  1.299503.2f	      0.96	      0.27
  1.299603.2f	      0.96	      0.27
  1.299703.2f	      0.96	      0.27
  1.299803.2f	      0.96	      0.27
  1.299903.2f	      0.96	      0.27
  1.300003.2f	      0.96	      0.27
  1.300103.2f	      0.96	      0.27
  1.300203.2f	      0.96	      0.27
  1.300303.2f	      0.96	      0.27
  1.300403.2f	      0.96	      0.27
  1.300503.2f	      0.96	      0.27
  1.300603.2f	      0.96	      0.27
  1.300703.2f	      0.96	      0.27
  1.300803.2f	      0.96	      0.27
  1.300903.2f	      0.96	      0.27
  1.301003.2f	      0.96	      0.27
  1.301103.2f	      0.96	      0.27
  1.301203.2f	      0.96	      0.27
  1.301304.2f	      0.96	      0.27
  1.301404.2f	      0.96	      0.27
  1.301504.2f	      0.96	      0.27
  1.301604.2f	      0.96	      0.27
  1.301704.2f	      0.96	      0.27
  1.301804.2f	      0.96	      0.27
  1.301904.2f	      0.96	      0.27
  1.302004.2f	      0.96	      0.27
  1.302104.2f	      0.96	      0.27
  1.302204.2f	      0.96	      0.27
  1.302304.2f	      0.96	      0.27
  1.302404.2f	      0.96	      0.27
  1.302504.2f	      0.96	      0.27
  1.302604.2f	      0.96	      0.26
  1.302704.2f	      0.96	      0.26
  1.302804.2f	      0.96	      0.26
  1.302904.2f	      0.96	      0.26
  1.303004.2f	      0.96	      0.26
  1.303104.2f	      0.96	      0.26
  1.303204.2f	      0.96	      0.26
  1.303304.2f	      0.96	      0.26
  1.303404.2f	      0.96	      0.26
  1.303504.2f	      0.96	      0.26
  1.303604.2f	      0.96	      0.26
  1.303704.2f	      0.96	      0.26
  1.303804.2f	      0.96	      0.26
  1.303904.2f	      0.96	      0.26
  1.304004.2f	      0.96	      0.26
  1.304104.2f	      0.96	      0.26
  1.304204.2f	      0.96	      0.26
  1.304304.2f	      0.96	      0.26
  1.304404.2f	      0.96	      0.26
  1.304504.2f	      0.96	      0.26
  1.304604.2f	      0.96	      0.26
  1.304704.2f	      0.96	      0.26
  1.304804.2f	      0.96	      0.26
  1.304904.2f	      0.96	      0.26
  1.305004.2f	      0.96	      0.26
  1.305104.2f	      0.96	      0.26
  1.305204.2f	      0.96	      0.26
  1.305304.2f	      0.96	      0.26
  1.305404.2f	      0.96	      0.26
  1.305504.2f	      0.97	      0.26
  1.305604.2f	      0.97	      0.26
  1.305704.2f	      0.97	      0.26
  1.305804.2f	      0.97	      0.26
  1.305904.2f	      0.97	      0.26
  1.306004.2f	      0.97	      0.26
  1.306104.2f	      0.97	      0.26
  1.306204.2f	      0.97	      0.26
  1.306304.2f	      0.97	      0.26
  1.306404.2f	      0.97	      0.26
  1.306504.2f	      0.97	      0.26
  1.306604.2f	      0.97	      0.26
  1.306704.2f	      0.97	      0.26
  1.306804.2f	      0.97	      0.26
  1.306904.2f	      0.97	      0.26
  1.307004.2f	      0.97	      0.26
  1.307104.2f	      0.97	      0.26
  1.307204.2f	      0.97	      0.26
  1.307305.2f	      0.97	      0.26
  1.307405.2f	      0.97	      0.26
  1.307505.2f	      0.97	      0.26
  1.307605.2f	      0.97	      0.26
  1.307705.2f	      0.97	      0.26
  1.307805.2f	      0.97	      0.26
  1.307905.2f	      0.97	      0.26
  1.308005.2f	      0.97	      0.26
  1.308105.2f	      0.97	      0.26
  1.308205.2f	      0.97	      0.26
  1.308305.2f	      0.97	      0.26
  1.308405.2f	      0.97	      0.26
  1.308505.2f	      0.97	      0.26
  1.308605.2f	      0.97	      0.26
  1.308705.2f	      0.97	      0.26
  1.308805.2f	      0.97	      0.26
  1.308905.2f	      0.97	      0.26
  1.309005.2f	      0.97	      0.26
  1.309105.2f	      0.97	      0.26
  1.309205.2f	      0.97	      0.26
  1.309305.2f	      0.97	      0.26
  1.309405.2f	      0.97	      0.26
  1.309505.2f	      0.97	      0.26
  1.309605.2f	      0.97	      0.26
  1.309705.2f	      0.97	      0.26
  1.309805.2f	      0.97	      0.26
  1.309905.2f	      0.97	      0.26
  1.310005.2f	      0.97	      0.26
  1.310105.2f	      0.97	      0.26
  1.310205.2f	      0.97	      0.26
  1.310305.2f	      0.97	      0.26
  1.310405.2f	      0.97	      0.26
  1.310505.2f	      0.97	      0.26
  1.310605.2f	      0.97	      0.26
  1.310705.2f	      0.97	      0.26
  1.310805.2f	      0.97	      0.26
  1.310905.2f	      0.97	      0.26
  1.311005.2f	      0.97	      0.26
  1.311105.2f	      0.97	      0.26
  1.311205.2f	      0.97	      0.26
  1.311305.2f	      0.97	      0.26
  1.311405.2f	      0.97	      0.26
  1.311505.2f	      0.97	      0.26
  1.311605.2f	      0.97	      0.26
  1.311705.2f	      0.97	      0.26
  1.311805.2f	      0.97	      0.26
  1.311905.2f	      0.97	      0.26
  1.312005.2f	      0.97	      0.26
  1.312105.2f	      0.97	      0.26
  1.312205.2f	      0.97	      0.26
  1.312305.2f	      0.97	      0.26
  1.312405.2f	      0.97	      0.26
  1.312505.2f	      0.97	      0.26
  1.312605.2f	      0.97	      0.26
  1.312705.2f	      0.97	      0.26
  1.312805.2f	      0.97	      0.26
  1.312905.2f	      0.97	      0.26
  1.313005.2f	      0.97	      0.25
  1.313105.2f	      0.97	      0.25
  1.313205.2f	      0.97	      0.25
  1.313305.2f	      0.97	      0.25
  1.313406.2f	      0.97	      0.25
  1.313506.2f	      0.97	      0.25
  1.313606.2f	      0.97	      0.25
  1.313706.2f	      0.97	      0.25
  1.313806.2f	      0.97	      0.25
  1.313906.2f	      0.97	      0.25
  1.314006.2f	      0.97	      0.25
  1.314106.2f	      0.97	      0.25
  1.314206.2f	      0.97	      0.25
  1.314306.2f	      0.97	      0.25
  1.314406.2f	      0.97	      0.25
  1.314506.2f	      0.97	      0.25
  1.314606.2f	      0.97	      0.25
  1.314706.2f	      0.97	      0.25
  1.314806.2f	      0.97	      0.25
  1.314906.2f	      0.97	      0.25
  1.315006.2f	      0.97	      0.25
  1.315106.2f	      0.97	      0.25
  1.315206.2f	      0.97	      0.25
  1.315306.2f	      0.97	      0.25
  1.315406.2f	      0.97	      0.25
  1.315506.2f	      0.97	      0.25
  1.315606.2f	      0.97	      0.25
  1.315706.2f	      0.97	      0.25
  1.315806.2f	      0.97	      0.25
  1.315906.2f	      0.97	      0.25
  1.316006.2f	      0.97	      0.25
  1.316106.2f	      0.97	      0.25
  1.316206.2f	      0.97	      0.25
  1.316306.2f	      0.97	      0.25
  1.316406.2f	      0.97	      0.25
  1.316506.2f	      0.97	      0.25
  1.316606.2f	      0.97	      0.25
  1.316706.2f	      0.97	      0.25
  1.316806.2f	      0.97	      0.25
  1.316906.2f	      0.97	      0.25
  1.317006.2f	      0.97	      0.25
  1.317106.2f	      0.97	      0.25
  1.317206.2f	      0.97	      0.25
  1.317306.2f	      0.97	      0.25
  1.317406.2f	      0.97	      0.25
  1.317506.2f	      0.97	      0.25
  1.317606.2f	      0.97	      0.25
  1.317706.2f	      0.97	      0.25
  1.317806.2f	      0.97	      0.25
  1.317906.2f	      0.97	      0.25
  1.318006.2f	      0.97	      0.25
  1.318106.2f	      0.97	      0.25
  1.318206.2f	      0.97	      0.25
  1.318306.2f	      0.97	      0.25
  1.318406.2f	      0.97	      0.25
  1.318506.2f	      0.97	      0.25
  1.318606.2f	      0.97	      0.25
  1.318706.2f	      0.97	      0.25
  1.318806.2f	      0.97	      0.25
  1.318906.2f	      0.97	      0.25
  1.319006.2f	      0.97	      0.25
  1.319106.2f	      0.97	      0.25
  1.319206.2f	      0.97	      0.25
  1.319306.2f	      0.97	      0.25
  1.319407.2f	      0.97	      0.25
  1.319507.2f	      0.97	      0.25
  1.319607.2f	      0.97	      0.25
  1.319707.2f	      0.97	      0.25
  1.319807.2f	      0.97	      0.25
  1.319907.2f	      0.97	      0.25
  1.320007.2f	      0.97	      0.25
  1.320107.2f	      0.97	      0.25
  1.320207.2f	      0.97	      0.25
  1.320307.2f	      0.97	      0.25
  1.320407.2f	      0.97	      0.25
  1.320507.2f	      0.97	      0.25
  1.320607.2f	      0.97	      0.25
  1.320707.2f	      0.97	      0.25
  1.320807.2f	      0.97	      0.25
  1.320907.2f	      0.97	      0.25
  1.321007.2f	      0.97	      0.25
  1.321107.2f	      0.97	      0.25
  1.321207.2f	      0.97	      0.25
  1.321307.2f	      0.97	      0.25
  1.321407.2f	      0.97	      0.25
  1.321507.2f	      0.97	      0.25
  1.321607.2f	      0.97	      0.25
  1.321707.2f	      0.97	      0.25
  1.321807.2f	      0.97	      0.25
  1.321907.2f	      0.97	      0.25
  1.322007.2f	      0.97	      0.25
  1.322107.2f	      0.97	      0.25
  1.322207.2f	      0.97	      0.25
  1.322307.2f	      0.97	      0.25
  1.322407.2f	      0.97	      0.25
  1.322507.2f	      0.97	      0.25
  1.322607.2f	      0.97	      0.25
  1.322707.2f	      0.97	      0.25
  1.322807.2f	      0.97	      0.25
  1.322907.2f	      0.97	      0.25
  1.323007.2f	      0.97	      0.25
  1.323107.2f	      0.97	      0.25
  1.323207.2f	      0.97	      0.25
  1.323307.2f	      0.97	      0.24
  1.323407.2f	      0.97	      0.24
  1.323507.2f	      0.97	      0.24
  1.323607.2f	      0.97	      0.24
  1.323707.2f	      0.97	      0.24
  1.323807.2f	      0.97	      0.24
  1.323907.2f	      0.97	      0.24
  1.324007.2f	      0.97	      0.24
  1.324107.2f	      0.97	      0.24
  1.324207.2f	      0.97	      0.24
  1.324307.2f	      0.97	      0.24
  1.324407.2f	      0.97	      0.24
  1.324507.2f	      0.97	      0.24
  1.324607.2f	      0.97	      0.24
  1.324707.2f	      0.97	      0.24
  1.324807.2f	      0.97	      0.24
  1.324907.2f	      0.97	      0.24
  1.325007.2f	      0.97	      0.24
  1.325107.2f	      0.97	      0.24
  1.325207.2f	      0.97	      0.24
  1.325307.2f	      0.97	      0.24
  1.325408.2f	      0.97	      0.24
  1.325508.2f	      0.97	      0.24
  1.325608.2f	      0.97	      0.24
  1.325708.2f	      0.97	      0.24
  1.325808.2f	      0.97	      0.24
  1.325908.2f	      0.97	      0.24
  1.326008.2f	      0.97	      0.24
  1.326108.2f	      0.97	      0.24
  1.326208.2f	      0.97	      0.24
  1.326308.2f	      0.97	      0.24
  1.326408.2f	      0.97	      0.24
  1.326508.2f	      0.97	      0.24
  1.326608.2f	      0.97	      0.24
  1.326708.2f	      0.97	      0.24
  1.326808.2f	      0.97	      0.24
  1.326908.2f	      0.97	      0.24
  1.327008.2f	      0.97	      0.24
  1.327108.2f	      0.97	      0.24
  1.327208.2f	      0.97	      0.24
  1.327308.2f	      0.97	      0.24
  1.327408.2f	      0.97	      0.24
  1.327508.2f	      0.97	      0.24
  1.327608.2f	      0.97	      0.24
  1.327708.2f	      0.97	      0.24
  1.327808.2f	      0.97	      0.24
  1.327908.2f	      0.97	      0.24
  1.328008.2f	      0.97	      0.24
  1.328108.2f	      0.97	      0.24
  1.328208.2f	      0.97	      0.24
  1.328308.2f	      0.97	      0.24
  1.328408.2f	      0.97	      0.24
  1.328508.2f	      0.97	      0.24
  1.328608.2f	      0.97	      0.24
  1.328708.2f	      0.97	      0.24
  1.328808.2f	      0.97	      0.24
  1.328908.2f	      0.97	      0.24
  1.329008.2f	      0.97	      0.24
  1.329108.2f	      0.97	      0.24
  1.329208.2f	      0.97	      0.24
  1.329308.2f	      0.97	      0.24
  1.329408.2f	      0.97	      0.24
  1.329508.2f	      0.97	      0.24
  1.329608.2f	      0.97	      0.24
  1.329708.2f	      0.97	      0.24
  1.329808.2f	      0.97	      0.24
  1.329908.2f	      0.97	      0.24
  1.330008.2f	      0.97	      0.24
  1.330108.2f	      0.97	      0.24
  1.330208.2f	      0.97	      0.24
  1.330308.2f	      0.97	      0.24
  1.330408.2f	      0.97	      0.24
  1.330508.2f	      0.97	      0.24
  1.330608.2f	      0.97	      0.24
  1.330708.2f	      0.97	      0.24
  1.330808.2f	      0.97	      0.24
  1.330908.2f	      0.97	      0.24
  1.331008.2f	      0.97	      0.24
  1.331108.2f	      0.97	      0.24
  1.331208.2f	      0.97	      0.24
  1.331308.2f	      0.97	      0.24
  1.331409.2f	      0.97	      0.24
  1.331509.2f	      0.97	      0.24
  1.331609.2f	      0.97	      0.24
  1.331709.2f	      0.97	      0.24
  1.331809.2f	      0.97	      0.24
  1.331909.2f	      0.97	      0.24
  1.332009.2f	      0.97	      0.24
  1.332109.2f	      0.97	      0.24
  1.332209.2f	      0.97	      0.24
  1.332309.2f	      0.97	      0.24
  1.332409.2f	      0.97	      0.24
  1.332509.2f	      0.97	      0.24
  1.332609.2f	      0.97	      0.24
  1.332709.2f	      0.97	      0.24
  1.332809.2f	      0.97	      0.24
  1.332909.2f	      0.97	      0.24
  1.333009.2f	      0.97	      0.24
  1.333109.2f	      0.97	      0.24
  1.333209.2f	      0.97	      0.24
  1.333309.2f	      0.97	      0.24
  1.333409.2f	      0.97	      0.24
  1.333509.2f	      0.97	      0.24
  1.333609.2f	      0.97	      0.23
  1.333709.2f	      0.97	      0.23
  1.333809.2f	      0.97	      0.23
  1.333909.2f	      0.97	      0.23
  1.334009.2f	      0.97	      0.23
  1.334109.2f	      0.97	      0.23
  1.334209.2f	      0.97	      0.23
  1.334309.2f	      0.97	      0.23
  1.334409.2f	      0.97	      0.23
  1.334509.2f	      0.97	      0.23
  1.334609.2f	      0.97	      0.23
  1.334709.2f	      0.97	      0.23
  1.334809.2f	      0.97	      0.23
  1.334909.2f	      0.97	      0.23
  1.335009.2f	      0.97	      0.23
  1.335109.2f	      0.97	      0.23
  1.335209.2f	      0.97	      0.23
  1.335309.2f	      0.97	      0.23
  1.335409.2f	      0.97	      0.23
  1.335509.2f	      0.97	      0.23
  1.335609.2f	      0.97	      0.23
  1.335709.2f	      0.97	      0.23
  1.335809.2f	      0.97	      0.23
  1.335909.2f	      0.97	      0.23
  1.336009.2f	      0.97	      0.23
  1.336109.2f	      0.97	      0.23
  1.336209.2f	      0.97	      0.23
  1.336309.2f	      0.97	      0.23
  1.336409.2f	      0.97	      0.23
  1.336509.2f	      0.97	      0.23
  1.336609.2f	      0.97	      0.23
  1.336709.2f	      0.97	      0.23
  1.336809.2f	      0.97	      0.23
  1.336909.2f	      0.97	      0.23
  1.337009.2f	      0.97	      0.23
  1.337109.2f	      0.97	      0.23
  1.337209.2f	      0.97	      0.23
  1.337309.2f	      0.97	      0.23
  1.337409.2f	      0.97	      0.23
  1.337510.2f	      0.97	      0.23
  1.337610.2f	      0.97	      0.23
  1.337710.2f	      0.97	      0.23
  1.337810.2f	      0.97	      0.23
  1.337910.2f	      0.97	      0.23
  1.338010.2f	      0.97	      0.23
  1.338110.2f	      0.97	      0.23
  1.338210.2f	      0.97	      0.23
  1.338310.2f	      0.97	      0.23
  1.338410.2f	      0.97	      0.23
  1.338510.2f	      0.97	      0.23
  1.338610.2f	      0.97	      0.23
  1.338710.2f	      0.97	      0.23
  1.338810.2f	      0.97	      0.23
  1.338910.2f	      0.97	      0.23
  1.339010.2f	      0.97	      0.23
  1.339110.2f	      0.97	      0.23
  1.339210.2f	      0.97	      0.23
  1.339310.2f	      0.97	      0.23
  1.339410.2f	      0.97	      0.23
  1.339510.2f	      0.97	      0.23
  1.339610.2f	      0.97	      0.23
  1.339710.2f	      0.97	      0.23
  1.339810.2f	      0.97	      0.23
  1.339910.2f	      0.97	      0.23
  1.340010.2f	      0.97	      0.23
  1.340110.2f	      0.97	      0.23
  1.340210.2f	      0.97	      0.23
  1.340310.2f	      0.97	      0.23
  1.340410.2f	      0.97	      0.23
  1.340510.2f	      0.97	      0.23
  1.340610.2f	      0.97	      0.23
  1.340710.2f	      0.97	      0.23
  1.340810.2f	      0.97	      0.23
  1.340910.2f	      0.97	      0.23
  1.341010.2f	      0.97	      0.23
  1.341110.2f	      0.97	      0.23
  1.341210.2f	      0.97	      0.23
  1.341310.2f	      0.97	      0.23
  1.341410.2f	      0.97	      0.23
  1.341510.2f	      0.97	      0.23
  1.341610.2f	      0.97	      0.23
  1.341710.2f	      0.97	      0.23
  1.341810.2f	      0.97	      0.23
  1.341910.2f	      0.97	      0.23
  1.342010.2f	      0.97	      0.23
  1.342110.2f	      0.97	      0.23
  1.342210.2f	      0.97	      0.23
  1.342310.2f	      0.97	      0.23
  1.342410.2f	      0.97	      0.23
  1.342510.2f	      0.97	      0.23
  1.342610.2f	      0.97	      0.23
  1.342710.2f	      0.97	      0.23
  1.342810.2f	      0.97	      0.23
  1.342910.2f	      0.97	      0.23
  1.343010.2f	      0.97	      0.23
  1.343110.2f	      0.97	      0.23
  1.343210.2f	      0.97	      0.23
  1.343310.2f	      0.97	      0.23
  1.343410.2f	      0.97	      0.23
  1.343511.2f	      0.97	      0.23
  1.343611.2f	      0.97	      0.23
  1.343711.2f	      0.97	      0.23
  1.343811.2f	      0.97	      0.23
  1.343911.2f	      0.97	      0.22
  1.344011.2f	      0.97	      0.22
  1.344111.2f	      0.97	      0.22
  1.344211.2f	      0.97	      0.22
  1.344311.2f	      0.97	      0.22
  1.344411.2f	      0.97	      0.22
  1.344511.2f	      0.97	      0.22
  1.344611.2f	      0.97	      0.22
  1.344711.2f	      0.97	      0.22
  1.344811.2f	      0.97	      0.22
  1.344911.2f	      0.97	      0.22
  1.345011.2f	      0.97	      0.22
  1.345111.2f	      0.97	      0.22
  1.345211.2f	      0.97	      0.22
  1.345311.2f	      0.97	      0.22
  1.345411.2f	      0.97	      0.22
  1.345511.2f	      0.97	      0.22
  1.345611.2f	      0.97	      0.22
  1.345711.2f	      0.97	      0.22
  1.345811.2f	      0.97	      0.22
  1.345911.2f	      0.97	      0.22
  1.346011.2f	      0.97	      0.22
  1.346111.2f	      0.97	      0.22
  1.346211.2f	      0.97	      0.22
  1.346311.2f	      0.97	      0.22
  1.346411.2f	      0.97	      0.22
  1.346511.2f	      0.97	      0.22
  1.346611.2f	      0.97	      0.22
  1.346711.2f	      0.97	      0.22
  1.346811.2f	      0.98	      0.22
  1.346911.2f	      0.98	      0.22
  1.347011.2f	      0.98	      0.22
  1.347111.2f	      0.98	      0.22
  1.347211.2f	      0.98	      0.22
  1.347311.2f	      0.98	      0.22
  1.347411.2f	      0.98	      0.22
  1.347511.2f	      0.98	      0.22
  1.347611.2f	      0.98	      0.22
  1.347711.2f	      0.98	      0.22
  1.347811.2f	      0.98	      0.22
  1.347911.2f	      0.98	      0.22
  1.348011.2f	      0.98	      0.22
  1.348111.2f	      0.98	      0.22
  1.348211.2f	      0.98	      0.22
  1.348311.2f	      0.98	      0.22
  1.348411.2f	      0.98	      0.22
  1.348511.2f	      0.98	      0.22
  1.348611.2f	      0.98	      0.22
  1.348711.2f	      0.98	      0.22
  1.348811.2f	      0.98	      0.22
  1.348911.2f	      0.98	      0.22
  1.349011.2f	      0.98	      0.22
  1.349111.2f	      0.98	      0.22
  1.349211.2f	      0.98	      0.22
  1.349311.2f	      0.98	      0.22
  1.349411.2f	      0.98	      0.22
  1.349512.2f	      0.98	      0.22
  1.349612.2f	      0.98	      0.22
  1.349712.2f	      0.98	      0.22
  1.349812.2f	      0.98	      0.22
  1.349912.2f	      0.98	      0.22
  1.350012.2f	      0.98	      0.22
  1.350112.2f	      0.98	      0.22
  1.350212.2f	      0.98	      0.22
  1.350312.2f	      0.98	      0.22
  1.350412.2f	      0.98	      0.22
  1.350512.2f	      0.98	      0.22
  1.350612.2f	      0.98	      0.22
  1.350712.2f	      0.98	      0.22
  1.350812.2f	      0.98	      0.22
  1.350912.2f	      0.98	      0.22
  1.351012.2f	      0.98	      0.22
  1.351112.2f	      0.98	      0.22
  1.351212.2f	      0.98	      0.22
  1.351312.2f	      0.98	      0.22
  1.351412.2f	      0.98	      0.22
  1.351512.2f	      0.98	      0.22
  1.351612.2f	      0.98	      0.22
  1.351712.2f	      0.98	      0.22
  1.351812.2f	      0.98	      0.22
  1.351912.2f	      0.98	      0.22
  1.352012.2f	      0.98	      0.22
  1.352112.2f	      0.98	      0.22
  1.352212.2f	      0.98	      0.22
  1.352312.2f	      0.98	      0.22
  1.352412.2f	      0.98	      0.22
  1.352512.2f	      0.98	      0.22
  1.352612.2f	      0.98	      0.22
  1.352712.2f	      0.98	      0.22
  1.352812.2f	      0.98	      0.22
  1.352912.2f	      0.98	      0.22
  1.353012.2f	      0.98	      0.22
  1.353112.2f	      0.98	      0.22
  1.353212.2f	      0.98	      0.22
  1.353312.2f	      0.98	      0.22
  1.353412.2f	      0.98	      0.22
  1.353512.2f	      0.98	      0.22
  1.353612.2f	      0.98	      0.22
  1.353712.2f	      0.98	      0.22
  1.353812.2f	      0.98	      0.22
  1.353912.2f	      0.98	      0.22
  1.354012.2f	      0.98	      0.22
  1.354112.2f	      0.98	      0.21
  1.354212.2f	      0.98	      0.21
  1.354312.2f	      0.98	      0.21
  1.354412.2f	      0.98	      0.21
  1.354512.2f	      0.98	      0.21
  1.354612.2f	      0.98	      0.21
  1.354712.2f	      0.98	      0.21
  1.354812.2f	      0.98	      0.21
  1.354912.2f	      0.98	      0.21
  1.355012.2f	      0.98	      0.21
  1.355112.2f	      0.98	      0.21
  1.355212.2f	      0.98	      0.21
  1.355312.2f	      0.98	      0.21
  1.355412.2f	      0.98	      0.21
  1.355512.2f	      0.98	      0.21
  1.355613.2f	      0.98	      0.21
  1.355713.2f	      0.98	      0.21
  1.355813.2f	      0.98	      0.21
  1.355913.2f	      0.98	      0.21
  1.356013.2f	      0.98	      0.21
  1.356113.2f	      0.98	      0.21
  1.356213.2f	      0.98	      0.21
  1.356313.2f	      0.98	      0.21
  1.356413.2f	      0.98	      0.21
  1.356513.2f	      0.98	      0.21
  1.356613.2f	      0.98	      0.21
  1.356713.2f	      0.98	      0.21
  1.356813.2f	      0.98	      0.21
  1.356913.2f	      0.98	      0.21
  1.357013.2f	      0.98	      0.21
  1.357113.2f	      0.98	      0.21
  1.357213.2f	      0.98	      0.21
  1.357313.2f	      0.98	      0.21
  1.357413.2f	      0.98	      0.21
  1.357513.2f	      0.98	      0.21
  1.357613.2f	      0.98	      0.21
  1.357713.2f	      0.98	      0.21
  1.357813.2f	      0.98	      0.21
  1.357913.2f	      0.98	      0.21
  1.358013.2f	      0.98	      0.21
  1.358113.2f	      0.98	      0.21
  1.358213.2f	      0.98	      0.21
  1.358313.2f	      0.98	      0.21
  1.358413.2f	      0.98	      0.21
  1.358513.2f	      0.98	      0.21
  1.358613.2f	      0.98	      0.21
  1.358713.2f	      0.98	      0.21
  1.358813.2f	      0.98	      0.21
  1.358913.2f	      0.98	      0.21
  1.359013.2f	      0.98	      0.21
  1.359113.2f	      0.98	      0.21
  1.359213.2f	      0.98	      0.21
  1.359313.2f	      0.98	      0.21
  1.359413.2f	      0.98	      0.21
  1.359513.2f	      0.98	      0.21
  1.359613.2f	      0.98	      0.21
  1.359713.2f	      0.98	      0.21
  1.359813.2f	      0.98	      0.21
  1.359913.2f	      0.98	      0.21
  1.360013.2f	      0.98	      0.21
  1.360113.2f	      0.98	      0.21
  1.360213.2f	      0.98	      0.21
  1.360313.2f	      0.98	      0.21
  1.360413.2f	      0.98	      0.21
  1.360513.2f	      0.98	      0.21
  1.360613.2f	      0.98	      0.21
  1.360713.2f	      0.98	      0.21
  1.360813.2f	      0.98	      0.21
  1.360913.2f	      0.98	      0.21
  1.361013.2f	      0.98	      0.21
  1.361113.2f	      0.98	      0.21
  1.361213.2f	      0.98	      0.21
  1.361313.2f	      0.98	      0.21
  1.361413.2f	      0.98	      0.21
  1.361513.2f	      0.98	      0.21
  1.361614.2f	      0.98	      0.21
  1.361714.2f	      0.98	      0.21
  1.361814.2f	      0.98	      0.21
  1.361914.2f	      0.98	      0.21
  1.362014.2f	      0.98	      0.21
  1.362114.2f	      0.98	      0.21
  1.362214.2f	      0.98	      0.21
