	x		f(x)	   f'(x) fd		f'(x) af		f''(x) fd		f''(x) ad
      0.21	      0.21	      0.98	      0.98	      0.56	      0.56
      0.21	      0.21	      0.98	      0.98	      0.56	      0.56
      0.21	      0.21	      0.98	      0.98	      0.56	      0.56
      0.21	      0.21	      0.98	      0.98	      0.56	      0.56
      0.21	      0.21	      0.98	      0.98	      0.56	      0.56
      0.22	      0.21	      0.98	      0.98	      0.56	      0.56
      0.22	      0.21	      0.98	      0.98	      0.56	      0.56
      0.22	      0.22	      0.98	      0.98	      0.56	      0.56
      0.22	      0.22	      0.98	      0.98	      0.56	      0.56
      0.22	      0.22	      0.98	      0.98	      0.56	      0.56
      0.22	      0.22	      0.98	      0.98	      0.56	      0.56
      0.22	      0.22	      0.98	      0.98	      0.56	      0.56
      0.22	      0.22	      0.98	      0.98	      0.56	      0.56
      0.22	      0.22	      0.98	      0.98	      0.56	      0.56
      0.22	      0.22	      0.97	      0.98	      0.56	      0.56
      0.23	      0.22	      0.97	      0.97	      0.56	      0.56
      0.23	      0.22	      0.97	      0.97	      0.56	      0.56
      0.23	      0.23	      0.97	      0.97	      0.56	      0.56
      0.23	      0.23	      0.97	      0.97	      0.56	      0.56
      0.23	      0.23	      0.97	      0.97	      0.56	      0.56
      0.23	      0.23	      0.97	      0.97	      0.56	      0.56
      0.23	      0.23	      0.97	      0.97	      0.56	      0.56
      0.23	      0.23	      0.97	      0.97	      0.56	      0.56
      0.23	      0.23	      0.97	      0.97	      0.56	      0.56
      0.23	      0.23	      0.97	      0.97	      0.56	      0.56
      0.24	      0.23	      0.97	      0.97	      0.56	      0.56
      0.24	      0.23	      0.97	      0.97	      0.56	      0.56
      0.24	      0.23	      0.97	      0.97	      0.56	      0.56
      0.24	      0.24	      0.97	      0.97	      0.56	      0.56
      0.24	      0.24	      0.97	      0.97	      0.56	      0.56
      0.24	      0.24	      0.97	      0.97	      0.56	      0.56
      0.24	      0.24	      0.97	      0.97	      0.56	      0.56
      0.24	      0.24	      0.97	      0.97	      0.56	      0.56
      0.24	      0.24	      0.97	      0.97	      0.56	      0.56
      0.24	      0.24	      0.97	      0.97	      0.56	      0.56
      0.25	      0.24	      0.97	      0.97	      0.56	      0.57
      0.25	      0.24	      0.97	      0.97	      0.57	      0.57
      0.25	      0.24	      0.97	      0.97	      0.57	      0.57
      0.25	      0.25	      0.97	      0.97	      0.57	      0.57
      0.25	      0.25	      0.97	      0.97	      0.57	      0.57
      0.25	      0.25	      0.97	      0.97	      0.57	      0.57
      0.25	      0.25	      0.97	      0.97	      0.57	      0.57
      0.25	      0.25	      0.97	      0.97	      0.57	      0.57
      0.25	      0.25	      0.97	      0.97	      0.57	      0.57
      0.25	      0.25	      0.97	      0.97	      0.57	      0.57
      0.26	      0.25	      0.97	      0.97	      0.57	      0.57
      0.26	      0.25	      0.97	      0.97	      0.57	      0.57
      0.26	      0.25	      0.97	      0.97	      0.57	      0.57
      0.26	      0.26	      0.97	      0.97	      0.57	      0.57
      0.26	      0.26	      0.97	      0.97	      0.57	      0.57
      0.26	      0.26	      0.97	      0.97	      0.57	      0.57
      0.26	      0.26	      0.97	      0.97	      0.57	      0.57
      0.26	      0.26	      0.97	      0.97	      0.57	      0.57
      0.26	      0.26	      0.97	      0.97	      0.57	      0.57
      0.26	      0.26	      0.97	      0.97	      0.57	      0.57
      0.27	      0.26	      0.96	      0.97	      0.57	      0.57
      0.27	      0.26	      0.96	      0.96	      0.57	      0.57
      0.27	      0.26	      0.96	      0.96	      0.57	      0.57
      0.27	      0.26	      0.96	      0.96	      0.57	      0.57
      0.27	      0.27	      0.96	      0.96	      0.57	      0.57
      0.27	      0.27	      0.96	      0.96	      0.57	      0.57
      0.27	      0.27	      0.96	      0.96	      0.57	      0.57
      0.27	      0.27	      0.96	      0.96	      0.57	      0.57
      0.27	      0.27	      0.96	      0.96	      0.57	      0.57
      0.27	      0.27	      0.96	      0.96	      0.57	      0.57
      0.28	      0.27	      0.96	      0.96	      0.57	      0.57
      0.28	      0.27	      0.96	      0.96	      0.57	      0.57
      0.28	      0.27	      0.96	      0.96	      0.57	      0.57
      0.28	      0.27	      0.96	      0.96	      0.57	      0.57
      0.28	      0.28	      0.96	      0.96	      0.57	      0.57
      0.28	      0.28	      0.96	      0.96	      0.57	      0.57
      0.28	      0.28	      0.96	      0.96	      0.57	      0.57
      0.28	      0.28	      0.96	      0.96	      0.57	      0.57
      0.28	      0.28	      0.96	      0.96	      0.57	      0.57
      0.28	      0.28	      0.96	      0.96	      0.57	      0.57
      0.28	      0.28	      0.96	      0.96	      0.57	      0.57
      0.29	      0.28	      0.96	      0.96	      0.57	      0.57
      0.29	      0.28	      0.96	      0.96	      0.57	      0.57
      0.29	      0.28	      0.96	      0.96	      0.57	      0.57
      0.29	      0.28	      0.96	      0.96	      0.57	      0.57
      0.29	      0.29	      0.96	      0.96	      0.57	      0.57
      0.29	      0.29	      0.96	      0.96	      0.57	      0.58
      0.29	      0.29	      0.96	      0.96	      0.58	      0.58
      0.29	      0.29	      0.96	      0.96	      0.58	      0.58
      0.29	      0.29	      0.96	      0.96	      0.58	      0.58
      0.29	      0.29	      0.96	      0.96	      0.58	      0.58
      0.30	      0.29	      0.96	      0.96	      0.58	      0.58
      0.30	      0.29	      0.96	      0.96	      0.58	      0.58
      0.30	      0.29	      0.96	      0.96	      0.58	      0.58
      0.30	      0.29	      0.96	      0.96	      0.58	      0.58
      0.30	      0.30	      0.96	      0.96	      0.58	      0.58
      0.30	      0.30	      0.95	      0.96	      0.58	      0.58
      0.30	      0.30	      0.95	      0.95	      0.58	      0.58
      0.30	      0.30	      0.95	      0.95	      0.58	      0.58
      0.30	      0.30	      0.95	      0.95	      0.58	      0.58
      0.30	      0.30	      0.95	      0.95	      0.58	      0.58
      0.31	      0.30	      0.95	      0.95	      0.58	      0.58
      0.31	      0.30	      0.95	      0.95	      0.58	      0.58
      0.31	      0.30	      0.95	      0.95	      0.58	      0.58
      0.31	      0.30	      0.95	      0.95	      0.58	      0.58
      0.31	      0.31	      0.95	      0.95	      0.58	      0.58
      0.31	      0.31	      0.95	      0.95	      0.58	      0.58
      0.31	      0.31	      0.95	      0.95	      0.58	      0.58
      0.31	      0.31	      0.95	      0.95	      0.58	      0.58
      0.31	      0.31	      0.95	      0.95	      0.58	      0.58
      0.31	      0.31	      0.95	      0.95	      0.58	      0.58
      0.32	      0.31	      0.95	      0.95	      0.58	      0.58
      0.32	      0.31	      0.95	      0.95	      0.58	      0.58
      0.32	      0.31	      0.95	      0.95	      0.58	      0.58
      0.32	      0.31	      0.95	      0.95	      0.58	      0.58
      0.32	      0.31	      0.95	      0.95	      0.58	      0.58
      0.32	      0.32	      0.95	      0.95	      0.58	      0.58
      0.32	      0.32	      0.95	      0.95	      0.58	      0.58
      0.32	      0.32	      0.95	      0.95	      0.58	      0.58
      0.32	      0.32	      0.95	      0.95	      0.58	      0.58
      0.32	      0.32	      0.95	      0.95	      0.58	      0.58
